unnamed,type,episodeNumber,name,url,description,season,places,State,MillionDollar,show,location,coords,point,lat,lng,altitude,hgtv_go_url,hgtv_go_url_good,hulu_url
1326,TVEpisode,6,Contemporary vs. Quirky in Denver,https://www.hgtv.com/shows/house-hunters/episodes/contemporary-vs-quirky-in-denver,"Jeff loves everything quirky and different, and wants anyone who sees his house to have a strong reaction, be it good or bad.  Rania, however, wants a contemporary house with super-clean lines.  And neither wants to budge in this Denver house hunt.",92,Denver,Colorado,0,House Hunters,"Denver, Colorado","Denver, Denver County, Colorado, United States of America","(39.7392364, -104.9848623, 0.0)",39.7392364,-104.9848623,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/contemporary-vs-quirky-in-denver,Bad,
1303,TVEpisode,9,Twenty-Somethings Debate Family Home vs. Short Term in Denver,https://www.hgtv.com/shows/house-hunters/episodes/twenty-somethings-debate-family-home-vs-short-term-in-denver,"Brett and Jennifer are looking to buy their first home in the Denver suburb of Westminster.  He wants to settle into a huge home for their kids.  But as Jenny points out, they don't have any kids.  She'd rather they buy something smaller and low maintenance that suits their current lifetyle.  Who will win out?",94,Denver,Colorado,0,House Hunters,"Denver, Colorado","Denver, Denver County, Colorado, United States of America","(39.7392364, -104.9848623, 0.0)",39.7392364,-104.9848623,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/twenty-somethings-debate-family-home-vs-short-term-in-denver,Bad,
1194,TVEpisode,2,Getting a Deal in Denver,https://www.hgtv.com/shows/house-hunters/episodes/getting-a-deal-in-denver,"With rental rates climbing in the Denver area, recent transplants have decided it would be better for them to buy their first home.  He's willing to get a house that may need a little work, but she wants turnkey.  They're both adamant about having  a living room big enough for their huge sectional sofa.   Finding a house that meets all of their needs and stays below their $200,000 budget in the competitive Denver real estate market won't be easy.",101,Denver,Colorado,0,House Hunters,"Denver, Colorado","Denver, Denver County, Colorado, United States of America","(39.7392364, -104.9848623, 0.0)",39.7392364,-104.9848623,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/getting-a-deal-in-denver,Bad,
1096,TVEpisode,8,Denver Transplants Look for Beautiful Downtown Views,https://www.hgtv.com/shows/house-hunters/episodes/denver-transplants-look-for-beautiful-downtown-views,"First time buyers are eager to find a home with beautiful downtown views in Denver, Colorado. She's looking for a new and modern home with room to put in a gym. He wants a home with a rustic look and a loft-style feel.",109,Denver,Colorado,0,House Hunters,"Denver, Colorado","Denver, Denver County, Colorado, United States of America","(39.7392364, -104.9848623, 0.0)",39.7392364,-104.9848623,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/denver-transplants-look-for-beautiful-downtown-views,Bad,
1037,TVEpisode,1,Young Buyer Seeks Character in Downtown Denver,https://www.hgtv.com/shows/house-hunters/episodes/young-buyer-seeks-character-in-downtown-denver,"A 30-year-old professional seeks a home near downtown Denver, but her limited budget won't go far in the current seller's market. Can she get something she likes in her desired location, or will she have to settle for a place farther from the city?",113,Denver,Colorado,0,House Hunters,"Denver, Colorado","Denver, Denver County, Colorado, United States of America","(39.7392364, -104.9848623, 0.0)",39.7392364,-104.9848623,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/young-buyer-seeks-character-in-downtown-denver,Bad,
993,TVEpisode,9,Millennials Have High Hopes in Downtown Denver,https://www.hgtv.com/shows/house-hunters/episodes/millennials-have-high-hopes-in-downtown-denver,"Millennials look for a place near downtown Denver, but with the area's hot market, they may be in for a shock. With a long wish list and a desire for a newer, modern-looking home, they may be packing for the suburbs.",117,Denver,Colorado,0,House Hunters,"Denver, Colorado","Denver, Denver County, Colorado, United States of America","(39.7392364, -104.9848623, 0.0)",39.7392364,-104.9848623,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/millennials-have-high-hopes-in-downtown-denver,Bad,
888,TVEpisode,7,A Bachelor Pad in Denver,https://www.hgtv.com/shows/house-hunters/episodes/a-bachelor-pad-in-denver,A young entrepreneur is searching for the perfect bachelor pad in Denver with the help of two potential roommates. He's looking for something downtown that's super modern and updated.,125,Denver,Colorado,0,House Hunters,"Denver, Colorado","Denver, Denver County, Colorado, United States of America","(39.7392364, -104.9848623, 0.0)",39.7392364,-104.9848623,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/a-bachelor-pad-in-denver,Bad,
699,TVEpisode,1,Victorian or View in Colorado,https://www.hgtv.com/shows/house-hunters/episodes/victorian-or-view-in-colorado,"A couple is moving from California to Colorado and is on the hunt for a new home. He's semi-retired and wants a low-maintenance, move-in ready contemporary house. However, she's an antique dealer who wants the history and charm of a Victorian with views of Pikes Peak.",139,,Colorado,0,House Hunters,,,,39.7392364,-104.9848623,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/victorian-or-view-in-colorado,Bad,
683,TVEpisode,12,Young Denver Transplants Seek Large Property in Atlanta,https://www.hgtv.com/shows/house-hunters/episodes/young-denver-transplants-seek-large-property-in-atlanta,"A young family from Denver is on the hunt for a new home in Atlanta. He plays polo, so his main focus is a large yard for his horses, while she really wants a bright white kitchen for entertaining.",141,Denver,Colorado,0,House Hunters,"Denver, Colorado","Denver, Denver County, Colorado, United States of America","(39.7392364, -104.9848623, 0.0)",39.7392364,-104.9848623,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/young-denver-transplants-seek-large-property-in-atlanta,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a55
615,TVEpisode,11,Midcentury in Colorado,https://www.hgtv.com/shows/house-hunters/episodes/midcentury-in-colorado,"A buyer enlists the help of her mom while hunting for her first home in Denver, Colorado. She wants a midcentury fixer-upper near the downtown area, but mom cautions her against taking on too many projects.",146,Denver,Colorado,0,House Hunters,"Denver, Colorado","Denver, Denver County, Colorado, United States of America","(39.7392364, -104.9848623, 0.0)",39.7392364,-104.9848623,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/midcentury-in-colorado,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a118
570,TVEpisode,5,Needing a Home in Los Angeles,https://www.hgtv.com/shows/house-hunters/episodes/needing-a-home-in-los-angeles,"Tom relocates from Denver to Los Angeles to be with Mike, and they want to find a home quickly before their wedding. Mike hopes to convince Tom to bust their budget and take on a fixer-upper so they can get more bang for their buck.",149,Denver,Colorado,0,House Hunters,"Denver, Colorado","Denver, Denver County, Colorado, United States of America","(39.7392364, -104.9848623, 0.0)",39.7392364,-104.9848623,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/needing-a-home-in-los-angeles,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a157
496,TVEpisode,9,Old vs. New in Denver,https://www.hgtv.com/shows/house-hunters/episodes/old-vs-new-in-denver,"A couple of guys are jumping into Denver's booming housing market. While one has his heart set on a contemporary new build, however, the other is determined to find a historic Denver Square home.",155,Denver,Colorado,0,House Hunters,"Denver, Colorado","Denver, Denver County, Colorado, United States of America","(39.7392364, -104.9848623, 0.0)",39.7392364,-104.9848623,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/old-vs-new-in-denver,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a232
477,TVEpisode,4,Grout-Sensitive in Colorado,https://www.hgtv.com/shows/house-hunters/episodes/grout-sensitive-in-colorado,"A young, nature-loving couple wants to buy a starter home in Denver. A large yard for their dogs and parking for their solar van top the wish list, and when it comes to keeping things clean, houses with lots of grout are definitely out.",156,Denver,Colorado,0,House Hunters,"Denver, Colorado","Denver, Denver County, Colorado, United States of America","(39.7392364, -104.9848623, 0.0)",39.7392364,-104.9848623,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/grout-sensitive-in-colorado,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a245
483,TVEpisode,10,Heading for the Hills in Colorado,https://www.hgtv.com/shows/house-hunters/episodes/heading-for-the-hills-in-colorado,"A couple's search for a home in the foothills outside of Denver is complicated by their opposing wish lists. He dreams of a log cabin in the woods that he can update, while she wants a move-in ready ranch.",156,Denver,Colorado,0,House Hunters,"Denver, Colorado","Denver, Denver County, Colorado, United States of America","(39.7392364, -104.9848623, 0.0)",39.7392364,-104.9848623,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/heading-for-the-hills-in-colorado,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a246
425,TVEpisode,4,Tiny With a Touch of Spice,https://www.hgtv.com/shows/house-hunters/episodes/tiny-with-a-touch-of-spice,"A Colorado couple tries to find a tiny house on wheels that combines their different styles. He wants a rustic look of natural wood with tons of colorful elements, while she prefers a cottage style with bright white paint and neutral colors.",160,,Colorado,0,House Hunters,,,,39.7392364,-104.9848623,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/tiny-with-a-touch-of-spice,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a300
375,TVEpisode,7,Unique Denver Chic,https://www.hgtv.com/shows/house-hunters/episodes/unique-denver-chic,A Denver buyer is ready to strike out on her own after saving up by living at home. She's hoping for a quirky living space with ties to Denver's history but her twin sister hopes she'll settle into a more traditional single-family home she can grow into.,164,Denver,Colorado,0,House Hunters,"Denver, Colorado","Denver, Denver County, Colorado, United States of America","(39.7392364, -104.9848623, 0.0)",39.7392364,-104.9848623,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/unique-denver-chic,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a348
376,TVEpisode,8,"A Solid Foundation in Denver, CO",https://www.hgtv.com/shows/house-hunters/episodes/a-solid-foundation-in-denver-co,"A Denver couple with two small kids is tired of living with her parents and wants to find a place of their own. However, because their last house had foundation issues, each home must pass his 'marble test'. Meanwhile, she has her heart set on finding a ranch-style property that reminds her of her grandmother's home.",164,Denver,Colorado,0,House Hunters,"Denver, Colorado","Denver, Denver County, Colorado, United States of America","(39.7392364, -104.9848623, 0.0)",39.7392364,-104.9848623,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/a-solid-foundation-in-denver-co,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a349
319,TVEpisode,3,New vs. Old in Denver,https://www.hgtv.com/shows/house-hunters/episodes/new-vs-old-in-denver,"A young Denver couple is ready to take their next step and buy a home together. He wants a new build with modern designs and amenities that he's used to, but she prefers an older home with charm and character.",168,Denver,Colorado,0,House Hunters,"Denver, Colorado","Denver, Denver County, Colorado, United States of America","(39.7392364, -104.9848623, 0.0)",39.7392364,-104.9848623,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/new-vs-old-in-denver,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a402
307,TVEpisode,4,New Build or Bust in Denver,https://www.hgtv.com/shows/house-hunters/episodes/new-build-or-bust-in-denver,"A young tech worker is moving to Denver and wants a new build with all the latest finishes. Her best friend thinks she should splurge to get what she wants, but the pricey market might have other ideas.",169,Denver,Colorado,0,House Hunters,"Denver, Colorado","Denver, Denver County, Colorado, United States of America","(39.7392364, -104.9848623, 0.0)",39.7392364,-104.9848623,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/new-build-or-bust-in-denver,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a414
135,TVEpisode,11,Three's Not a Crowd in Colorado Springs,https://www.hgtv.com/shows/house-hunters/episodes/threes-not-a-crowd-in-colorado-springs,"A ""throuple"" moving to Colorado is in search of a home with a master bath that can accommodate three sinks. The house hunt becomes difficult with only one week to satisfy three very different personalities.",184,,Colorado,0,House Hunters,,,,39.7392364,-104.9848623,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/threes-not-a-crowd-in-colorado-springs,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a545
27,TVEpisode,2,Every Dog Has Its Day in Denver,https://www.hgtv.com/shows/house-hunters/episodes/every-dog-has-its-day-in-denver,"A newlywed couple looks for their first home together so they can adopt dogs in Denver, Colorado. They're looking for a home in a traditional neighborhood with a big yard and he doesn't mind doing renovations, but she doesn't want any big projects.",192,Denver,Colorado,0,House Hunters,"Denver, Colorado","Denver, Denver County, Colorado, United States of America","(39.7392364, -104.9848623, 0.0)",39.7392364,-104.9848623,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/every-dog-has-its-day-in-denver,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a642
22,TVEpisode,8,Home is Where the Horse is in Denver,https://www.hgtv.com/shows/house-hunters/episodes/home-is-where-the-horse-is-in-denver,"A young family searches for a home that's close to where they board their horse in Denver. She wants a farmhouse feel with plenty of room for her beloved dining room table, but he's looking for a smaller living space and wants a three-car garage.",193,Denver,Colorado,0,House Hunters,"Denver, Colorado","Denver, Denver County, Colorado, United States of America","(39.7392364, -104.9848623, 0.0)",39.7392364,-104.9848623,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/home-is-where-the-horse-is-in-denver,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a654
124,TVEpisode,11,Fan Faves: Three's Not a Crowd in Colorado Springs,https://www.hgtv.com/shows/house-hunters/episodes/fan-faves-threes-not-a-crowd-in-colorado-springs,"Check out this fan favorite as a ""throuple"" moving to Colorado searches for a home with a master bath that can accommodate three sinks. The house hunt becomes difficult with only one week to satisfy three very different personalities.",184r1r,,Colorado,0,House Hunters,,,,39.7392364,-104.9848623,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/fan-faves-threes-not-a-crowd-in-colorado-springs,Bad,
1608,TVEpisode,12,Blending in Delaware County,https://www.hgtv.com/shows/house-hunters/episodes/couple-looks-for-historic-home-in-charming-brandywine-valley-pennsylvania,"Jared and Kirsten love old houses, and have both renovated their 19th century farmhouses in Brandywine Valley, Pennsylvania.  Now they're looking to buy a home together.  Kirsten, who works in land preservation, wants a home with at least 10 acres of land.  Jared, on the other hand is concerned about the amount of work involved.  Both agree, however, that only 18th or 19th century homes will do.  While the historic Brandywine Valley area has plenty of these to choose from, it won't be easy to find one that meets the expectations of these avid preservationists, and has the right amount of land to make them both happy.",71,Brandywine Valley,Pennsylvania,0,House Hunters,,,,39.731944,-75.531389,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/blending-in-delaware-county,Bad,
1092,TVEpisode,4,"Military Family Seeks Place to Settle Down in Aurora, CO",https://www.hgtv.com/shows/house-hunters/episodes/military-family-seeks-place-to-settle-down-in-aurora-co,"After over 25 years of service, an Air Force vet is retiring with his wife and kids  in Aurora, Colorado. He is an avid golfer who wants to live on a golf course, while she prefers mountain views.",109,Aurora,Colorado,0,House Hunters,"Aurora, Colorado","Aurora, Arapahoe County, Colorado, United States of America","(39.729432, -104.8319196, 0.0)",39.729432,-104.8319196,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/military-family-seeks-place-to-settle-down-in-aurora-co,Bad,
920,TVEpisode,1,Putting Down Roots in Chico,https://www.hgtv.com/shows/house-hunters/episodes/putting-down-roots-in-chico,"After years of moving around for work, college sweethearts are looking to purchase a permanent home in their hometown of Chico, California, that their kids can finally grow up in. But he wants a two-story house with historic charm and a pool and she's against both.",122,Chico,California,0,House Hunters,"Chico, California","Chico, Butte County, California, United States of America","(39.7284945, -121.8374777, 0.0)",39.7284945,-121.8374777,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/putting-down-roots-in-chico,Bad,
836,TVEpisode,7,"Midcentury Glam in Chico, CA",https://www.hgtv.com/shows/house-hunters/episodes/mid-century-glam-in-chico-ca,"A couple looks for a home with some midcentury glam in Chico, CA. The interior designer of the two wants a fixer-upper he can put his stamp on, but the other is laser-focused on finding a home that comes with a pool. Will their budget force them to choose one over the other?",129,Chico,California,0,House Hunters,"Chico, California","Chico, Butte County, California, United States of America","(39.7284945, -121.8374777, 0.0)",39.7284945,-121.8374777,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/midcentury-glam-in-chico-ca,Bad,
748,TVEpisode,11,Vintage House Wanted in Northern California,https://www.hgtv.com/shows/house-hunters/episodes/vintage-house-wanted-in-northern-california,"A real estate broker in Chico, California, is looking for a vintage house. She'd prefer a midcentury modern, a Craftsman or a bungalow, and she's willing to take on a renovation to get the vintage look she wants. But her friend and colleague, who's looking at houses with her, thinks she's doesn't have time for a major project.",136,Chico,California,0,House Hunters,"Chico, California","Chico, Butte County, California, United States of America","(39.7284945, -121.8374777, 0.0)",39.7284945,-121.8374777,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/vintage-house-wanted-in-northern-california,Bad,
1801,TVEpisode,10,Ohio Family Needs More Space,https://www.hgtv.com/shows/house-hunters/episodes/ohio-family-needs-more-space,"Brian, a fireman, and his wife Brandi Jo, a cop, are on the hunt for their first home in Montgomery, Ohio.  After having their third child, they decided it's time to find a place with more space. But, they want more than enough bedrooms for their three kids and an open kitchen.  They want extra garage space to house everything from motorcycles to ATV's, a large lot and possibly a pool.",56,Montgomery,Ohio,0,House Hunters,"Montgomery, Ohio","Montgomery County, Ohio, United States of America","(39.6837328, -84.2854817, 0.0)",39.6837328,-84.2854817,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/ohio-family-needs-more-space,Bad,
2240,TVEpisode,12,The Search Continues in Denver,https://www.hgtv.com/shows/house-hunters/episodes/new-digs-near-denver-needed,"Bonnie Andrews has been living in her Lakewood, Colo., townhouse for 19 years, and she's ready to find more space for herself, her dog, her two cats and three fish. Although she will be working with the same agent she used nearly two decades ago, Dennis Greco, she has a longer list of requirements this time. She needs more closet space, a bigger kitchen, a separate laundry area, a yard for the dog, a guest room and an extra room for her new hobby of making stained glass. She would also love a cozy fireplace, a nice view of the Rocky Mountain Foothills, and a place that isn't too far from her friends.  With a budget of $225,000 Greco definitely has a challenge ahead of him.",21,Lakewood,Colorado,0,House Hunters,"Lakewood, Colorado","Lakewood, Jefferson County, Colorado, United States of America","(39.631108499999996, -105.11005818223015, 0.0)",39.6311085,-105.1100582,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/the-search-continues-in-denver,Bad,
1928,TVEpisode,7,"Finally Settling Down in Morgantown, West Virginia",https://www.hgtv.com/shows/house-hunters/episodes/after-living-in-five-states-in-seven-years-tim-and-summer-munyon-are-ready-to-settle-down-in-morgantown-west-virginia,"During the seven years that Tim & Summer Munyon have been married, they've lived in five different states. They're ready to settle down for good, and have chosen Morgantown, West Virginia, a popular college town which is frequently cited by the media as one of the best small cities in the United States. Tim has accepted a job as a professor at West Virginia University, and they're eager to find a home that's close to campus, but not too close. Summer is also worried about the hilly terrain, so she'd like to find a home that does not require driving on steep roads. They begin their search with a budget of $250,000 - $300,000, but quickly find that those numbers are too low, and that Morgantown is an expensive place to buy. They raise their budget, but finding a house they can call home forever still proves to be tough. What kind of compromises will they have to make to get into this popular market?",46,Morgantown,West Virginia,0,House Hunters,"Morgantown, West Virginia","Morgantown, Monongalia County, West Virginia, United States of America","(39.6296809, -79.9559437, 0.0)",39.6296809,-79.9559437,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/finally-settling-down-in-morgantown-west-virginia,Bad,
1879,TVEpisode,10,Ready to Buy in Cleveland,https://www.hgtv.com/shows/house-hunters/episodes/gene-has-decided-its-time-to-stop-throwing-money-away-on-a-rental-and-buy-a-permanent-home-in-cleveland-oh2,"After moving from Washington D.C. to work at Kent State University in Ohio, Gene has decided it's time to stop throwing money away on a rental and find a home of his own. He's been renting a 2 bedroom apartment for over 3 years and he's tired of it being so uninviting to his guests. In his new place, he'll be looking for a condo with little to no maintenance because he travels a lot for work and doesn't want to come home to chores. He'd also like something bigger than his current place, ideally with hardwood floors and multiple bedrooms. Because Gene is colorblind he's asked his best friend Norman who is an interior designer to join him on his search for a place. Gene will also have Norman decorate the condo and make it colorful and inviting. Armed with realtor Katy Brahler and his opinionated friend, will Gene find what he's looking for? Find out as House Hunters goes to Cleveland, Ohio.",50,Kent,Ohio,0,House Hunters,"Washington, Ohio', 'Washington","Washington Court House, Fayette County, Ohio, 43160, United States of America","(39.5364511, -83.4390843, 0.0)",39.5364511,-83.4390843,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/ready-to-buy-in-cleveland,Bad,
1431,TVEpisode,6,"Wanting It All in Reno, Nevada",https://www.hgtv.com/shows/house-hunters/episodes/unrealistic-first-timers-in-reno-nevada,"Reno, Nevada, couple Tyler and Charlotte are looking for their first home for their growing family, but don't see eye to eye on what they should buy.  Charlotte has grand visions of a large, two-story Craftsman, with lots of high end finishes.   Husband Tyler is more realistic as to what their 185K budget will get them, and would be happy with a one-story ranch.  Will he be able to tame her high expectations?",84,Reno,Nevada,0,House Hunters,"Reno, Nevada","Reno, Washoe County, Nevada, United States of America","(39.5261206, -119.8126581, 0.0)",39.5261206,-119.8126581,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/wanting-it-all-in-reno-nevada,Bad,
1160,TVEpisode,7,Buyer Wants Killer Views in Reno,https://www.hgtv.com/shows/house-hunters/episodes/buyer-wants-killer-views-in-reno,"A technology consultant has decided to buy a house in Reno, NV, to live in and also to make a home base for his new business. With the help of his good friend and future business partner, he's looking for new ranch-style homes typical of Reno with plenty of outdoor space and views of the city.",104,Reno,Nevada,0,House Hunters,"Reno, Nevada","Reno, Washoe County, Nevada, United States of America","(39.5261206, -119.8126581, 0.0)",39.5261206,-119.8126581,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/buyer-wants-killer-views-in-reno,Bad,
424,TVEpisode,3,Going Tiny in Reno,https://www.hgtv.com/shows/house-hunters/episodes/going-tiny-in-reno,"A Reno, NV, t-shirt producer is ready to be on his own again and is looking to go tiny. With a budget of $225,000, he's on the hunt for a foundation home that's small, boasts modern style with an outdoor area for his two dogs and a spare room for guests. With the help of his best friend, he tries to find a tiny home with the modern vibe he wants while not busting his budget on outdoor space.",160,Reno,Nevada,0,House Hunters,"Reno, Nevada","Reno, Washoe County, Nevada, United States of America","(39.5261206, -119.8126581, 0.0)",39.5261206,-119.8126581,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/going-tiny-in-reno,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a301
1864,TVEpisode,8,Stylists Want A Hip Home,https://www.hgtv.com/shows/house-hunters/episodes/stylists-search-for-hip-starter-home,"Hair stylists David and Ana Maria love their charming rented carriage house in Frederick, Maryland, but when looking great is a priority, sharing one tiny bathroom just doesn't cut it! The couple is searching for an historic row house with 2 bathrooms, as well as hip details like exposed brick and unusual architecture. But with a budget of $200,000, it's going to be tough to satisfy their need for super-cool features and space!",51,Frederick,Maryland,0,House Hunters,"Frederick, Maryland","Frederick, Frederick County, Maryland, United States of America","(39.4142186, -77.4109269, 0.0)",39.4142186,-77.4109269,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/stylists-want-a-hip-home,Bad,
1095,TVEpisode,7,"Hip Couple Looks for a Home With Style in Frederick, MD",https://www.hgtv.com/shows/house-hunters/episodes/hip-couple-looks-for-a-home-with-style-in-frederick-md,"A couple who's appeared on House Hunters before are now back to look for another home, after outgrowing their townhouse. She still wants vintage charm on the outside, but a totally modern and luxurious interior. He's modern inside and out.",109,Frederick,Maryland,0,House Hunters,"Frederick, Maryland","Frederick, Frederick County, Maryland, United States of America","(39.4142186, -77.4109269, 0.0)",39.4142186,-77.4109269,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/hip-couple-looks-for-a-home-with-style-in-frederick-md,Bad,
449,TVEpisode,2,Back to Her College Town,https://www.hgtv.com/shows/house-hunters/episodes/back-to-her-college-town,"A couple wants move their young family back to her college town of Frederick, Maryland. However, she wants vintage details and a soaking tub, while he's after a cook's kitchen and ample square footage.",158,Frederick,Maryland,0,House Hunters,"Frederick, Maryland","Frederick, Frederick County, Maryland, United States of America","(39.4142186, -77.4109269, 0.0)",39.4142186,-77.4109269,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/back-to-her-college-town,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a277
869,TVEpisode,1,Wanting a Victorian in WV,https://www.hgtv.com/shows/house-hunters/episodes/wanting-a-victorian-in-wv,"A couple with three children is looking for a family home in Williamstown, West Virginia. She wants a classic Victorian, while he feels a split-level will suit the family perfectly.",126,Williamstown,West Virginia,0,House Hunters,"Williamstown, West Virginia","Williamstown, Wood County, West Virginia, 26187, United States of America","(39.4000046, -81.4488545, 0.0)",39.4000046,-81.4488545,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/wanting-a-victorian-in-wv,Bad,
462,TVEpisode,2,A Castle in Castle Rock,https://www.hgtv.com/shows/house-hunters/episodes/a-castle-in-castle-rock,"A woman has a vision for changing every inch of the homes she tours, but her husband has lived through one of her whole-house renovations and doesn't want to do it again. They have $800,000 to spend on a place in Castle Rock, CO, but they must decide if they want a fixer-upper or a move-in ready home.",157,Castle Rock,Colorado,0,House Hunters,"Castle Rock, Colorado","Castle Rock, Douglas County, Colorado, United States of America","(39.3723341, -104.8586643, 0.0)",39.3723341,-104.8586643,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/a-castle-in-castle-rock,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a259
2014,TVEpisode,2,Emma and Valerio Search for a Row Home in Baltimore,https://www.hgtv.com/shows/house-hunters/episodes/emma-and-valerio-search-for-a-row-home-in-baltimore,"Valerio Mangano just moved from Milan, Italy to Baltimore Maryland to marry his longtime girlfriend Emma. They currently live in Emma's 1 bedroom apartment that's close to Baltimore's Charles Village neighborhood. There isn't enough closet space in the bedroom so Valerio is living out of boxes and the kitchen is too small for Valerio to comfortably cook in. They want to buy a place together so that Valerio won't feel like he is just a guest in Emma's house. The couple wants to buy one of the traditional 3-story row homes common in Baltimore's Canton neighborhood. With their budget of $250,000 to $300,000, they want a row home that comes with parking and an outdoor space. Valerio's used to living in apartments in Italy, so he's excited to purchase a big home with several floors. Emma wants a place that doesn't need a lot of work so that they can enjoy being newlyweds and not fight about home improvement projects. The first row house that agent E.J. Villarreal takes them to see is a 2 bed, 2 bath, 1700 square foot place priced at $280,000. It has brick walls, central air, wood floors and a spacious renovated kitchen. There is a back deck but no parking pad and no roof deck. The master has a huge closet but there isn't alot of closet space in the rest of the house. The second row home they look at has 3 bedrooms and 1 and a half bathrooms in 1880 square feet. It's listed for $299,900. They like the charming master bedroom and the roof deck has amazing views, but the kitchen needs to be updated and there is no central air and no parking. The third row home they look at has 3 bedrooms and 3 baths in 1500 square feet. It's also listed for $299,900. This one has a rooftop deck, central air and a parking spot, but they aren't crazy about all the carpet and there is hardly any closet space. Emma and Valerio think it over and make their decision.",39,Baltimore,Maryland,0,House Hunters,"Baltimore, Maryland","Baltimore, Maryland, 21203, United States of America","(39.2908816, -76.610759, 0.0)",39.2908816,-76.610759,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/emma-and-valerio-search-for-a-row-home-in-baltimore,Bad,
